Sample_ID,Voucher_ID ,Project_Code,Gene_Kit ,Voucher_Institution,Specimen_Provider ,Superfamily,Family,Subfamily,Tribe,Section,Genus,Species,Sub-Species,Valid_Name,Tissue_Type,Voucher_Type,Sex,Country,Province,Island,Locality,Latitude,Longitude,Elevation ,Collection_Date,Collection_Day,Collection_Month,Collection_Year,Collector,Specimen_Identified_by,Type_Species,Out_Group,Priority_level,Submission_Code,Submission_Date
KA5066,,Ypth,13,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Ypthimina,,Strabena,92,,Strabena 92,Extract,papered,,Madagascar,,,"Anjanaharibe Sud, 1450 m, nr. Tra[p 14",,,,2/5/1996,,November,1996,ABRI,,,,2,CCNY-BN-004,15-Nov-17
KA5068,,Ypth,13,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Ypthimina,,Strabena,67,,Strabena 67,Extract,papered,,Madagascar,,,"Ankarana, path towards Mahamasina from Anilotra, bamboo",,,,11/29/2004,,November,2004,David Lees,,,,2,CCNY-BN-004,15-Nov-17
KA5071,,Ypth,13,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Ypthimina,,Strabena,mopsus,,Strabena mopsus,Extract,papered,,Madagascar,,,Vohitaly ,,,,12/28/2002,,December,2002,Kwaku Aduse-Poku,,,,2,CCNY-BN-004,15-Nov-17
KA5080,,Ypth,13,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Ypthimina,,Strabena,consors,,Strabena consors,Extract,papered,,Madagascar,,,Analamay,,,,13-Mar-04,,March,2004,Kwaku Aduse-Poku,,,,2,CCNY-BN-004,15-Nov-17
KA5087,,Ypth,13,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Ypthimina,,Strabena,perroti,,Strabena perroti,Extract,papered,,Madagascar,,,Marojejy,,,,23-Jan-14,,January,2014,Kwaku Aduse-Poku,,,,2,CCNY-BN-004,15-Nov-17
KA5090,,Ypth,13,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Ypthimina,,Strabena,argyrina,,Strabena argyrina,Extract,papered,,Madagascar,,,Ankazomivady,,,,21-Mar-03,,March,2003,David Lees,,,,2,CCNY-BN-004,15-Nov-17
KA868,,Ypth,13,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Ypthimina,,Strabena,tamatavae,,Strabena tamatavae,Extract,papered,,Madagascar,,,,,,,,,,,Kwaku Aduse-Poku,,,,2,CCNY-BN-004,15-Nov-17
KP03,,Dana,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Danainae,Danaini,,Euploea,cordelia,,Euploea cordelia,abdomen,papered,male,Indonesia,Central Sulawesi,Sulawesi,Palolo,,,,,,April,2009,,Kevin Prendiville,,,2,CCNY-BN-005,17-Dec-17
LEP-59400,,"Deli, Pier",13,MGCL,2009-39,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,biaka,,Delias biaka,abdomen,pinned,male,Indonesia,Papua,Biak,,,,,9/24/1994,29,September,1994,,Robert F. Denno,,,2,CCNY-BN-007,18-Jan-18
LEP-59401,,"Deli, Pier",13,MGCL,,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,bobaga,bobaga,Delias bobaga,abdomen,pinned,male,Indonesia,Papua,New Guinea,"Kamu Valley, Weyland Mountains",,,,,,May,2006,,,,,2,CCNY-BN-007,18-Jan-18
LEP-59402,,"Deli, Pier",13,MGCL,,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,endela,endela,Delias endela,abdomen,pinned,male,Papua New Guinea,Chimbu,,,,,,,,October,2002,,,,,2,CCNY-BN-007,18-Jan-18
LEP-59403,,"Deli, Pier",13,MGCL,,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,eschatia,,Delias eschatia,abdomen,pinned,female,Indonesia,Maluku,Buru,,,,,,,September,2002,,,,,2,CCNY-BN-007,18-Jan-18
LEP-59404,,"Deli, Pier",13,MGCL,,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,eximia,,Delias eximia,abdomen,pinned,female,Papua New Guinea,New Ireland,New Ireland,Schleinitz Mountains near Kandan,,,,,,November,2003,,,,,2,CCNY-BN-007,18-Jan-18
LEP-59405,,"Deli, Pier",13,MGCL,,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,hiemalis,flabella,Delias hiemalis,abdomen,pinned,male,Indonesia,Papua,New Guinea,Wamena,,,,,,May,2004,,,,,2,CCNY-BN-007,18-Jan-18
LEP-59406,,Genu,450,MGCL,2008-43,Papilionoidea,Lycaenidae,Theclinae,Hypotheclini,,Hypothecla,astyla,,Hypothecla astyla,abdomen,pinned,male,Philippines,Palawan,Palawan,Ulanguan,,,100,11/17/1996,17,November,1996,J.S. Petersen,,X,,2,CCNY-BN-007,18-Jan-18
LEP-59407,,"Deli, Pier",13,MGCL,,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,ottonia,ottonia,Delias ottonia,abdomen,pinned,male,Philippines,Bukidnon,Mindanao,Mt. Kitanglad,,,,,,August,2002,,,,,2,CCNY-BN-007,18-Jan-18
LEP-59408,,"Deli, Pier",13,MGCL,,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,patrua,,Delias patrua,abdomen,pinned,female,Thailand,Chiang Mai,,,,,,4/20/1991,20,April,1991,J. Cotton,,,,2,CCNY-BN-007,18-Jan-18
LEP-59409,,"Deli, Pier",13,MGCL,,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,singhapura,simeuluensis,Delias singhapura,abdomen,pinned,male,Indonesia,Aceh,Simeulue,,,,,,,April,2003,,,,,2,CCNY-BN-007,18-Jan-18
LEP-59410,,"Deli, Pier",13,MGCL,,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,talboti,,Delias talboti,abdomen,pinned,male,Indonesia,Papua,Biak,,,,,,,May,2001,,,,,2,CCNY-BN-007,18-Jan-18
LEP-59411,,"Deli, Pier",13,MGCL,,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,totila,totila,Delias totila,abdomen,pinned,male,Papua New Guinea,New Ireland,New Ireland,,,,750-1000,,,November,2003,,,,,2,CCNY-BN-007,18-Jan-18
LEP-59412,,"Deli, Pier",13,MGCL,,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,fruhstorferi,fruhstorferi,Delias fruhstorferi,abdomen,pinned,male,Indonesia,East Java,Java,Mt. Bromo,,,,,,July,1992,,,,,2,CCNY-BN-007,18-Jan-18
LEP-59413,,Arho,13,MGCL,2009-44,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,ocrida,,Arhopala ocrida,abdomen,pinned,female,Philippines,,Leyte,Mt. Ligaw,,,1100,7/16/1993,16,July,1993,,Colin G. Treadaway,,,1,CCNY-BN-007,18-Jan-18
LEP-59414,,Arho,13,MGCL,2009-44,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,agesilaus,,Arhopala agesilaus,abdomen,pinned,female,Philippines,,Leyte,Mt. Ligaw,,,1100,5/21/1993,21,May,1993,,,,,1,CCNY-BN-007,18-Jan-18
LEP-59415,,Arho,13,MGCL,2009-44,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,stubbsi,,Arhopala stubbsi,abdomen,pinned,female,Indonesia,East Kalimantan,Borneo,Loa Tebu,,,,,,August,1992,,,,,1,CCNY-BN-007,18-Jan-18
LEP-59416,,Arho,13,MGCL,2009-44,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,matsutaroi,,Arhopala matsutaroi,abdomen,pinned,female,Philippines,,Mindanao,Mt. Kitanglad,,,2100-2500,12/10/1994,10,December,1994,Mohagan,Colin G. Treadaway,,,1,CCNY-BN-007,18-Jan-18
LEP-59417,,Arho,13,MGCL,2009-44,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,pseudovihara,,Arhopala pseudovihara,abdomen,pinned,male,Philippines,,Leyte,Mt. Ligaw,,,1100,6/9/1993,9,June,1993,,Colin G. Treadaway,,,1,CCNY-BN-007,18-Jan-18
MAC-05-N465,,Dana,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Danainae,Danaini,,Euploea,leucostictos,macleayi,Euploea leucostictos,abdomen,alcoholic,,Fiji,Cakaudrove,Taveuni,Lavena,,,,7/23/2005,23,July,2005,Mark A. Cornwall,Mark A. Cornwall,,,2,CCNY-BN-005,17-Dec-17
MCZ-ENT00220306,DC-96-A065,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Biblidinae,Biblidini,,Diaethria,clymena,,Diaethria clymena,abdomen,papered,,Costa Rica,,,La Selva Lodge,,,,7/25/1996,25,July,1996,Dana Campbell,Rachel Hawkins,X,,3,CCNY-BN-005,17-Dec-17
MFB-06-P026,,Dana,13,CCNY,Michael F. Braby,Papilionoidea,Nymphalidae,Danainae,Danaini,,Euploea,sylvester,pelor,Euploea sylvester,abdomen,alcoholic,female,Australia,Northern Territory,,Gurrumura,,,,6/21/2007,21,June,2007,Michael F. Braby,Michael F. Braby,,,2,CCNY-BN-005,17-Dec-17
MFB-10-001,,Dana,13,MCZ,Michael F. Braby,Papilionoidea,Nymphalidae,Danainae,Danaini,,Euploea,darchia,darchia,Euploea darchia,abdomen,alcoholic,male,Australia,Northern Territory,,Darwin,,,,9/15/2010,15,September,2010,Michael F. Braby,Michael F. Braby,,,2,CCNY-BN-005,17-Dec-17
MG04,,Dana,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Danainae,Danaini,,Euploea,tobleri,tobleri,Euploea tobleri,abdomen,papered,,Philippines,Nueva Viscaya,Luzon,Imugan,,,,,,April,2010,,,,,2,CCNY-BN-005,17-Dec-17
NC-11-J003,,"HespB, Genu",450,CCNY,,Papilionoidea,Pieridae,Coliadinae,,,Zerene,cesonia,cynops,Zerene cesonia,abdomen,alcoholic,unknown,Dominican Republic,Hispaniola,La Vega,Salto Baiguate,19.0969,-70.6186,,21-Apr-11,21,April,2011,N.Collier & C. Sukhdeo,,x,,2,CCNY-BN-002,2017
NC-11-J025,,"Dana, Genu",450,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Danainae,Danaini,,Lycorea,halia,cleobaea,Lycorea halia,abdomen,RNAlater,,Dominican Republic,La Vega,Hispaniola,La Cienaga,19.0676,-70.8639,,4/22/2011,22,April,2011,Neil Collier & Christie Sukhdeo,David J. Lohman,X,,2,CCNY-BN-005,17-Dec-17
NC-11-J064,,Genu,450,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Biblidinae,Biblidini,,Archimestra,teleboas,,Archimestra teleboas,abdomen,alcoholic,,Dominican Republic,La Vega,Hispaniola,Salto Baiguate,19.0969,-70.6186,,4/23/2011,23,April,2011,N.Collier & C. Sukhdeo,Neil Collier,X,,3,CCNY-BN-005,17-Dec-17
NC-11-J072,,"Pier, Eure",13,CCNY,,Papilionoidea,Pieridae,Coliadinae,,,Eurema,daira,,Eurema daira,abdomen,alcoholic,unknown,Dominican Republic,Hispaniola,La Vega,Salto Baiguate,19.0969,-70.6186,,23-Apr-11,23,April,2011,N.Collier & C. Sukhdeo,,,,1,CCNY-BN-002,2017
NC-11-J074,,Pier,13,CCNY,,Papilionoidea,Pieridae,Dismorphiinae,,,Dismorphia,spio,,Dismorphia spio,abdomen,alcoholic,unknown,Dominican Republic,Hispaniola,La Vega,Salto Baiguate,19.0969,-70.6186,,23-Apr-11,23,April,2011,N.Collier & C. Sukhdeo,,,,2,CCNY-BN-002,2017
NC-11-J077,,"Pier, Eure",13,CCNY,,Papilionoidea,Pieridae,Coliadinae,,,Eurema,lisa,,Eurema lisa,abdomen,alcoholic,unknown,Dominican Republic,Hispaniola,La Vega,Salto Baiguate,19.0969,-70.6186,,23-Apr-11,23,April,2011,N.Collier & C. Sukhdeo,,,,1,CCNY-BN-002,2017
NC-11-J078,,"Pier, Eure",13,CCNY,,Papilionoidea,Pieridae,Coliadinae,,,Eurema,pyro,,Eurema pyro,abdomen,alcoholic,unknown,Dominican Republic,Hispaniola,La Vega,Salto Baiguate,19.0969,-70.6186,,23-Apr-11,23,April,2011,N.Collier & C. Sukhdeo,,,,1,CCNY-BN-002,2017
NC-11-J081,,"Amat, Genu",450,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Nymphalinae,Melitaeini,,Antillea,pelops,pelops,Antillea pelops,abdomen,alcoholic,,Dominican Republic,La Vega,Hispaniola,Salto Baiguate,19.0969,-70.6186,,4/23/2011,23,April,2011,N.Collier & C. Sukhdeo,Neil Collier,X,,3,CCNY-BN-005,17-Dec-17
NC-11-J091,,"Dana, Genu",450,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Danainae,Danaini,,Anetia,briarea,briarea,Anetia briarea,abdomen,RNAlater,,Dominican Republic,La Vega,Hispaniola,La Cienaga,19.0611,-70.8593,,4/24/2011,24,April,2011,Neil Collier & Christie Sukhdeo,David J. Lohman,X,,2,CCNY-BN-005,17-Dec-17
OP-16-D016,,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,citrona,,Delias citrona,legs,pinned,male,Indonesia,West Papua,New Guinea,"Weylands, Magoda",,,,10/15/1995,15,October,1995,,Olivier Pequin,,,2,CCNY-BN-005,17-Dec-17
OP-16-D018,,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,langda,,Delias langda,legs,pinned,male,Indonesia,West Papua,New Guinea,Pass Valley,,,,1/17/1995,17,January,1995,,Olivier Pequin,,,2,CCNY-BN-005,17-Dec-17
OP-16-D019,,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,oktanglap,,Delias oktanglap,legs,pinned,male,Indonesia,West Papua,New Guinea,"Pass Valley, km 48",,,2100,8/17/2009,17,August,2009,Olivier Pequin,Olivier Pequin,,,2,CCNY-BN-005,17-Dec-17
OP-16-D022,,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,germana,,Delias germana,legs,pinned,male,Indonesia,West Papua,New Guinea,"Baliem Valley, Wamerek, Baliem",,,,8/14/2009,14,August,2009,Olivier Pequin,Olivier Pequin,,,2,CCNY-BN-005,17-Dec-17
OP-16-D029,,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,bornemanni,,Delias bornemanni,legs,pinned,male,Papua New Guinea,,New Guinea,"Owen Stanley Range, Fane",,,1350,10/20/2012,20,October,2012,Chris J. Müller,Chris J. Müller,,,2,CCNY-BN-005,17-Dec-17
OP-16-D030,,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,mayrhoferi,,Delias mayrhoferi,legs,pinned,male,Papua New Guinea,New Britain,New Britain,Whiteman Range,,,1000,,20,November,2012,Chris J. Müller,Chris J. Müller,,,2,CCNY-BN-005,17-Dec-17
OP-16-D034,,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,salvini,,Delias salvini,legs,pinned,male,Papua New Guinea,New Britain,New Britain,,,,,,,January,2001,,Olivier Pequin,,,2,CCNY-BN-005,17-Dec-17
OP-16-D036,,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,boschmai,,Delias boschmai,legs,pinned,male,Indonesia,West Papua,New Guinea,"Weylands, Mogamago",,,,,,,,,Olivier Pequin,,,2,CCNY-BN-005,17-Dec-17
OP-16-D038,,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,sigit,,Delias sigit,legs,pinned,male,Indonesia,West Papua,New Guinea,Mulia,,,,,,July,1993,,Olivier Pequin,,,2,CCNY-BN-005,17-Dec-17
OP-16-D040,,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,menooensis,,Delias menooensis,legs,pinned,male,Indonesia,West Papua,New Guinea,"Weylands, Magoda",,,,3/10/1996,10,March,1996,,Olivier Pequin,,,2,CCNY-BN-005,17-Dec-17
OP-16-D041,,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,hemianops,,Delias hemianops,legs,pinned,male,Indonesia,West Papua,New Guinea,"Star Mountains, Sabin",,,,6/4/1996,4,June,1996,,Olivier Pequin,,,2,CCNY-BN-005,17-Dec-17
OP-16-D045,,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,itamputi,,Delias itamputi,legs,pinned,male,Papua New Guinea,,New Guinea,"Owen Stanley Range, Fane",,,12000,,7,November,2012,,Olivier Pequin,,,2,CCNY-BN-005,17-Dec-17
OP-16-D050,,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,catocausta,,Delias catocausta,legs,pinned,male,Indonesia,West Papua,New Guinea,Tembagapura,,,,,,April,2005,Robert Siby,Olivier Pequin,,,2,CCNY-BN-005,17-Dec-17
OP-18-E001,Pieridae,"Deli, Pier",13,Olivier Pequin Collection,Olivier Pequin,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,new_species,,Delias new_species,legs,pinned,male,Papua New Guinea,Western Highlands,New Guinea,Mt. Hagen,,,,,,,,Nicolas Grimaldi,Olivier Pequin,,,2,CCNY-BN-011,22-May-18
PH-17-E001,PH-17-E001,Hesp,,CCNY,,Papilionoidea,Hesperiidae,Coeliadinae,,,Bibasis,oedipodea,paltra,Bibasis oedipodea,specimen,papered,,Philippines,Negros,,,,,,18-Oct-16,18,October,2016,,,,,,CCNY-BN-003,28-Feb-17
PH-17-E002,PH-17-E002,"HespB, Genu",450,CCNY,,Papilionoidea,Hesperiidae,Hesperiinae,,,Unkana,ambasa,mindanensis,Unkana ambasa,specimen,papered,,Philippines,Mindanao,,Mt. Apo,,,,1-Jan-16,1,January,2016,,,X,,2,CCNY-BN-003,28-Feb-17
PH-17-E004,PH-17-E004,Hesp,,CCNY,,Papilionoidea,Hesperiidae,Coeliadinae,,,Bibasis,gomata,lorquini,Bibasis gomata,specimen,papered,,Philippines,Negros,,,,,,14-Feb-16,14,February,2014,,,,,,CCNY-BN-003,28-Feb-17
PH-17-E006,,Genu,450,CCNY,David J. Lohman,Papilionoidea,Lycaenidae,Theclinae,Iolaini,,Matsutaroa,iljai,,Matsutaroa iljai,abdomen,papered,male,Philippines,,Negros,Mt. Camla,,,,4/2/2016,2,April,2016,,,X,,3,CCNY-BN-005,17-Dec-17
PH-17-E007,,Genu,450,CCNY,David J. Lohman,Papilionoidea,Lycaenidae,Theclinae,Iolaini,,Paruparo,mamertina,mamertina,Paruparo mamertina,abdomen,papered,male,Philippines,Bukidnon,Mindanao,Mt. Kitanglad,,,,9/20/2016,20,September,2016,,,X,,3,CCNY-BN-005,17-Dec-17
PH-17-E008,,Lipt,13,CCNY,David J. Lohman,Papilionoidea,Lycaenidae,Poritiinae,Poritiini,,Deramas,treadawayi,,Deramas treadawayi,abdomen,papered,male,Philippines,Bukidnon,Mindanao,Mt. Kitanglad,,,,9/10/2016,10,September,2016,,,,,2,CCNY-BN-005,17-Dec-17
PH-17-E016,,Arho,13,CCNY,David J. Lohman,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,aronya,aronya,Arhopala aronya,abdomen,papered,male,Philippines,,Negros,,,,,10/4/2016,4,October,2016,,,,,1,CCNY-BN-005,17-Dec-17
PH-17-E017,,Arho,13,CCNY,David J. Lohman,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,theba,,Arhopala theba,abdomen,papered,female,Philippines,,Negros,,,,,10/4/2016,4,October,2016,,,,,1,CCNY-BN-005,17-Dec-17
PH-17-E022,PH-17-E022,Hesp,,CCNY,,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,specimen,papered,,Philippines,Mindanao,Compostela Valley,New Albay,,,,,,December,2016,,,,,,CCNY-BN-003,28-Feb-17
PH-17-E024,,Pier,13,CCNY,David J. Lohman,Papilionoidea,Pieridae,Pierinae,Pierini,,Appias,nephele,nephele,Appias nephele,abdomen,papered,,Philippines,Zambales,Luzon,Subic,,,,,,December,2016,,,,,2,CCNY-BN-005,17-Dec-17
PH-17-E025,,Dana,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Apaturinae,,,Hestinalis,waterstradti,waterstradti,Hestinalis waterstradti,abdomen,papered,male,Philippines,Compostela Valley,Mindanao,New Albay,,,,,,December,2016,,,,X,2,CCNY-BN-005,17-Dec-17
PH-17-E026,,Lipt,13,CCNY,David J. Lohman,Papilionoidea,Lycaenidae,Poritiinae,Poritiini,,Deramas,ikedai,,Deramas ikedai,abdomen,papered,male,Philippines,Compostela Valley,Mindanao,New Albay,,,,,,December,2016,,,,,2,CCNY-BN-005,17-Dec-17
PH-17-M011,,Jami,13,CCNY,David J. Lohman,Papilionoidea,Lycaenidae,Polyommatinae,Polyommatini,Jamides,Jamides,suidas,,Jamides suidas,abdomen,papered,,Philippines,Quezon,Luzon,Mt. Banahaw,,,,,,May,2016,,David J. Lohman,,,1,CCNY-BN-005,17-Dec-17
PH-17-M022,,Amat,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Morphinae,Amathusiini,,Discophora,philippina,,Discophora philippina,abdomen,papered,,Philippines,Bukidnon,Mindanao,Mt. Kitanglad,,,,,,April,2017,,David J. Lohman,,,2,CCNY-BN-005,17-Dec-17
PH-17-M027,,SEAB,13,CCNY,,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Ptychandra,mindorana,,Ptychandra mindorana,abdomen,papered,male,Philippines,Oriental Mindoro,Mindoro,Mt. Halcon,,,,,,April/June,2017,,David J. Lohman,,,2,CCNY-BN-011,22-May-18
PH-17-M029,,SEAB,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Lethe,dataensis,nihirae,Lethe dataensis,abdomen,papered,female,Philippines,Oriental Mindoro,Mindoro,Mt. Halcon,,,,,,April/June,2017,,David J. Lohman,,,3,CCNY-BN-005,17-Dec-17
PH-17-M031,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M032,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M033,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M034,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M035,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M036,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M038,,Char,13,CCNY,David J. Lohman,Papilionoidea,Nymphalidae,Charaxinae,Prothoini,,Agatasa,chrysodonia,heterodonia,Agatasa chrysodonia,abdomen,papered,female,Philippines,Oriental Mindoro,Mindoro,Mt. Halcon,,,,,,April,2017,,David J. Lohman,,,2,CCNY-BN-005,17-Dec-17
PH-17-M039,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M040,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M041,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M042,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M043,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M044,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M045,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M046,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M047,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M048,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M049,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M050,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
PH-17-M051,,Hesp,,CCNY,Noel Mohagan,Papilionoidea,Hesperiidae,,,,Hesperiidae,,,Hesperiidae ,,papered,,Philippines,Palawan,Balabac,,,,,,,April,2017,,David J. Lohman,,,,CCNY-BN-006,17-Dec-17
